customer,history,combined_rcmnds,combined_scores,image_rcmnds,image_scores,tfrs_rcmnds,tfrs_scores,text_rcmnds,text_scores,feature_rcmnds,feature_scores
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",360295023,0.1,714790002,0.73,478992009,1.0,714790002,1.0,746073002,0.82
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",801068018,0.1,799365004,0.73,690027001,1.0,714790017,1.0,666254001,0.82
000412345109c7c085b5faec96afe864b19a172fa4cb9b94823d9ef6a8a1846a,"[714790017, 714790017]",679854042,0.1,738230003,0.73,568597012,1.0,714790021,1.0,399201024,0.82
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",864980001,0.12,697649003,0.56,579302009,0.94,610058001,0.87,854677004,0.77
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",640098002,0.11,613925001,0.51,653973001,0.94,854261001,0.87,854678005,0.77
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",644183001,0.1,645980002,0.5,702292002,0.93,854261002,0.87,684209039,0.77
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",604991002,0.1,669216005,0.49,611878003,0.93,853391002,0.86,894139004,0.77
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",828912004,0.1,456163024,0.49,559630027,0.93,853391003,0.86,843869003,0.77
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",581819002,0.1,323274002,0.49,612674002,0.93,853391001,0.86,868018006,0.76
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",577314001,0.1,682550006,0.49,607030002,0.93,811907005,0.86,894140004,0.76
0016e4911b3b48e74b719ad995e0c712d47d7f34bdda6b7127d5cf82d7bca1dc,"[894139004, 854262002, 854261002, 559601021, 894139004, 880741001, 854262002, 854261002, 559601021, 832453005]",589839001,0.1,499368003,0.49,555750002,0.92,811907003,0.86,688537036,0.76
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",774160001,0.11,865714002,0.71,763727002,0.95,928171001,0.86,589954003,0.48
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",776863004,0.11,689145001,0.71,649397005,0.93,927336002,0.86,356289059,0.48
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",717757001,0.11,787181001,0.7,684019003,0.93,927336001,0.86,674606044,0.46
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",565188005,0.11,839711002,0.69,618451001,0.92,659549002,0.86,674606045,0.46
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",849747003,0.11,700912001,0.69,826508003,0.91,659549003,0.86,842062003,0.46
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",875950005,0.11,702293001,0.69,866714014,0.91,659549004,0.86,674606049,0.46
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",703051004,0.11,633982001,0.68,762061001,0.91,659549001,0.86,640244003,0.46
00180a85401e63b5063a3ffbf51da92002944c06c161b16e90ed7f66527a566d,"[664074019, 561445025, 561797002, 573282010, 573282010, 662659002, 561445005, 561445005, 693246002, 693246002, 636938001, 636938001, 179950001, 675070013, 464908002, 744910001, 744910001, 761579001, 761579001, 751254001, 751254001, 851142001, 851142001, 683476003, 830185001, 830185001, 826492003, 787216001, 787216001, 828619001, 777892001, 777728001, 777728001, 815567001, 815567001, 562245093, 856232002, 856232002]",840989004,0.11,716118001,0.68,660050001,0.9,782097001,0.85,842063001,0.46
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",878800003,0.14,657291005,0.64,638262001,0.73,752384002,0.77,480093001,0.46
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",870449001,0.14,464908037,0.64,565259003,0.71,544531004,0.76,561291001,0.46
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",255396010,0.14,660519003,0.63,775210001,0.7,544531002,0.76,156224002,0.46
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",542817001,0.13,665963006,0.63,872689001,0.7,717662001,0.76,700701002,0.44
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",573547001,0.13,684981003,0.63,395658033,0.7,518729001,0.76,883808002,0.44
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",814686003,0.13,509091011,0.61,687720003,0.7,758810001,0.76,733067001,0.44
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",531835001,0.13,654434001,0.61,749097001,0.7,601189001,0.76,819113001,0.44
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,"[622961001, 660519003, 573085004, 677133001, 156224002]",911700001,0.13,660519002,0.61,756633002,0.7,681592001,0.76,700701005,0.42
